StartTime,Open,High,Low,Close,Duration_Sec,Efficiency,Hour
2011-08-12 09:44:10.393,1.4252,1.4252,1.4235001,1.4235649,428,0.10744501,9
2011-08-12 11:16:35.326,1.424995,1.4266601,1.42484,1.4266601,541,0.11363304,11
2011-08-12 12:02:55.863,1.426615,1.427045,1.425215,1.4253199,590,0.10970192,12
2011-08-12 12:21:53.921,1.4242649,1.426775,1.4242649,1.42675,500,0.16143921,12
2011-08-12 14:07:34.444,1.42521,1.425235,1.423245,1.423245,364,0.13237609,14
2011-08-12 14:13:39.896,1.423255,1.4253099,1.423255,1.4253099,414,0.13452683,14
2011-08-12 14:43:32.918,1.423265,1.4235301,1.4212351,1.4214449,421,0.11220695,14
2011-08-12 15:06:04.016,1.42161,1.423315,1.4215851,1.42324,513,0.10804169,15
2011-08-12 15:23:03.471,1.4228201,1.4245801,1.422595,1.4244449,529,0.10904174,15
2011-08-14 23:50:52.676,1.4273951,1.42903,1.42734,1.4289501,622,0.11827859,23
2011-08-15 00:20:57.530,1.4293201,1.430935,1.42928,1.4307649,624,0.10657568,0
2011-08-15 09:34:32.642,1.43153,1.431695,1.42916,1.4293749,484,0.14888816,9
2011-08-15 10:06:21.680,1.429045,1.429155,1.42712,1.42715,394,0.12086007,10
2011-08-15 12:15:37.952,1.43115,1.43325,1.4310601,1.43325,602,0.17209512,12
2011-08-15 12:50:19.843,1.434725,1.437695,1.434545,1.437695,413,0.19631854,12
2011-08-15 13:18:27.010,1.4386749,1.4403751,1.4386599,1.440345,541,0.13148016,13
2011-08-15 13:40:19.839,1.440175,1.4435699,1.440045,1.4430599,393,0.20450935,13
2011-08-15 13:54:06.388,1.442735,1.4456,1.4424801,1.445545,409,0.19175452,13
2011-08-15 15:19:45.454,1.44384,1.4458799,1.4435501,1.4456999,578,0.16147128,15
2011-08-15 15:29:24.738,1.44567,1.44573,1.443655,1.443715,596,0.15183498,15
2011-08-15 16:50:18.907,1.445225,1.4455149,1.443315,1.4437251,646,0.116413765,16
2011-08-16 04:49:14.727,1.4429951,1.443155,1.44137,1.44157,1198,0.10819079,4
2011-08-16 05:49:57.817,1.44151,1.441535,1.4396551,1.4396601,636,0.13879895,5
2011-08-16 16:03:11.509,1.4419401,1.44532,1.4408901,1.444835,456,0.21088281,16
2011-08-16 16:15:48.869,1.44557,1.44557,1.4421201,1.4432299,333,0.13782403,16
2011-08-16 16:26:41.927,1.4424701,1.4428949,1.43898,1.4395549,313,0.19649659,16
2011-08-16 16:38:12.214,1.43998,1.44251,1.43995,1.442215,414,0.13911314,16
2011-08-16 22:50:24.827,1.439935,1.440115,1.438375,1.43842,2246,0.144,22
2011-08-16 23:52:24.615,1.43871,1.4387851,1.43612,1.43649,1020,0.17913347,23
2011-08-17 02:41:14.039,1.437715,1.43939,1.4375601,1.438995,1326,0.1222517,2
2011-08-17 04:27:59.280,1.4391251,1.4403551,1.439055,1.44034,1275,0.10615561,4
2011-08-17 06:57:14.207,1.4391899,1.439215,1.43645,1.436805,355,0.14449982,6
2011-08-17 07:03:09.647,1.436815,1.436955,1.43368,1.43468,333,0.13215761,7
2011-08-17 07:20:58.336,1.4344201,1.43646,1.434025,1.4361651,374,0.11091243,7
2011-08-17 07:58:27.109,1.43847,1.440285,1.43847,1.440285,464,0.12572981,7
2011-08-17 08:39:38.526,1.438175,1.440305,1.438175,1.439935,483,0.12568529,8
2011-08-17 11:54:35.098,1.44751,1.4502599,1.4472301,1.4494,457,0.1256718,11
2011-08-17 14:29:00.736,1.44894,1.44923,1.44734,1.4473801,456,0.10980214,14
2011-08-17 14:53:19.298,1.447175,1.4472301,1.444435,1.44536,404,0.11910759,14
2011-08-17 15:07:47.315,1.4460001,1.446305,1.4437499,1.4437499,510,0.15052871,15
2011-08-17 16:53:36.382,1.44496,1.44496,1.44293,1.443335,838,0.120418385,16
2011-08-18 05:55:21.230,1.441865,1.441895,1.439275,1.4393201,695,0.1950658,5
2011-08-18 06:06:57.978,1.4393201,1.4410851,1.438885,1.4410851,653,0.12964974,6
2011-08-18 07:14:18.957,1.43975,1.44188,1.439435,1.44188,478,0.14427362,7
2011-08-18 07:58:44.724,1.441105,1.442915,1.43979,1.442915,452,0.12280106,7
2011-08-18 08:40:30.755,1.4444201,1.4444649,1.44276,1.44276,601,0.12623277,8
2011-08-18 10:37:42.143,1.438185,1.438185,1.43609,1.436175,572,0.1580062,10
2011-08-18 10:55:57.026,1.4352851,1.437525,1.435175,1.437005,543,0.12077885,10
2011-08-18 11:25:13.148,1.43754,1.4377251,1.43559,1.4359701,566,0.11079517,11
2011-08-18 13:09:32.354,1.43706,1.43707,1.43382,1.43418,397,0.21287526,13
2011-08-18 14:01:28.699,1.43379,1.4342,1.4298401,1.430305,338,0.19759645,14
2011-08-18 14:45:02.128,1.42856,1.4314749,1.42717,1.4314351,407,0.17920673,14
2011-08-18 18:00:54.191,1.4305999,1.43245,1.43056,1.4323001,590,0.11132968,18
2011-08-19 05:15:41.294,1.43056,1.431,1.42903,1.42903,1131,0.13018693,5
2011-08-19 07:01:39.559,1.43257,1.4328051,1.4301951,1.4303551,492,0.15133744,7
2011-08-19 07:31:15.030,1.430335,1.4308,1.4284899,1.428545,419,0.110405274,7
2011-08-19 07:56:20.976,1.4264951,1.4286251,1.4264951,1.4286251,413,0.1278386,7
2011-08-19 10:16:05.408,1.43137,1.4314001,1.42978,1.42978,670,0.12336521,10
2011-08-19 11:41:35.506,1.433095,1.435135,1.4326849,1.435135,553,0.13606043,11
2011-08-19 11:50:49.744,1.4351449,1.437895,1.4351449,1.43767,444,0.19171312,11
2011-08-19 11:58:14.597,1.43767,1.4403801,1.4370849,1.4400101,406,0.15060149,11
2011-08-19 12:21:37.740,1.4394,1.4412799,1.4390299,1.4412799,509,0.13631962,12
2011-08-19 15:10:19.216,1.4411349,1.4414899,1.4390299,1.4391651,488,0.13275062,15
2011-08-19 15:38:15.580,1.43872,1.4406149,1.43872,1.4401901,708,0.11011894,15
2011-08-19 17:24:27.188,1.4403701,1.44066,1.43892,1.4389651,795,0.1092166,17
2011-08-22 06:23:24.793,1.43676,1.43694,1.435245,1.4353149,609,0.11612669,6
2011-08-22 06:56:44.089,1.4349501,1.4368601,1.4349351,1.43671,603,0.13192204,6
2011-08-22 10:36:38.250,1.44155,1.44344,1.44133,1.4433551,683,0.1470297,10
2011-08-22 12:08:29.802,1.4418099,1.442055,1.440525,1.4405601,860,0.10710418,12
2011-08-22 14:26:50.672,1.44167,1.44173,1.4401,1.4401801,635,0.11102425,14
2011-08-22 15:32:44.626,1.4382999,1.4388449,1.43684,1.43696,744,0.11408851,15
2011-08-23 06:15:13.891,1.437315,1.43982,1.437285,1.4397249,689,0.18912548,6
2011-08-23 07:11:36.074,1.43927,1.441175,1.439045,1.440975,569,0.12842108,7
2011-08-23 07:29:58.074,1.44186,1.443845,1.441805,1.4435799,402,0.10960028,7
2011-08-23 07:53:25.099,1.445225,1.4477501,1.4447999,1.4474001,458,0.14476816,7
2011-08-23 09:21:20.213,1.44715,1.44998,1.4469199,1.449175,475,0.15120119,9
2011-08-23 10:44:00.327,1.4484999,1.4484999,1.446635,1.446765,830,0.14988363,10
2011-08-23 12:31:47.519,1.4463251,1.446425,1.444835,1.44487,603,0.10920641,12
2011-08-23 13:20:32.450,1.446085,1.4461701,1.4423699,1.4427099,470,0.23688482,13
2011-08-23 14:01:22.645,1.43874,1.4413099,1.438565,1.4413099,391,0.16786581,14
2011-08-23 14:49:01.967,1.4412351,1.4412451,1.439075,1.4391551,571,0.15818676,14
2011-08-23 15:28:38.401,1.4405,1.442375,1.44033,1.4420149,689,0.11866211,15
2011-08-23 19:00:04.274,1.4425,1.4442351,1.4422851,1.4442,903,0.15111314,19
2011-08-24 02:45:56.477,1.441215,1.4413099,1.4387901,1.4388001,995,0.19515626,2
2011-08-24 05:23:26.871,1.4414749,1.44156,1.4396601,1.4397049,974,0.15002829,5
2011-08-24 05:39:41.131,1.4396701,1.4415951,1.4395449,1.4414301,669,0.13292518,5
2011-08-24 06:04:23.748,1.4402349,1.442225,1.44015,1.44191,832,0.12830533,6
2011-08-24 06:45:13.158,1.4414301,1.443285,1.440835,1.443095,679,0.12665276,6
2011-08-24 07:13:15.481,1.4426401,1.4428501,1.4401851,1.4403601,458,0.15277822,7
2011-08-24 08:14:15.362,1.4407451,1.44435,1.4407451,1.4437549,417,0.21986137,8
2011-08-24 09:00:42.439,1.4435849,1.4467151,1.44344,1.4461999,467,0.18701723,9
2011-08-24 09:17:46.617,1.446835,1.4469249,1.445405,1.4455299,748,0.11650031,9
2011-08-24 09:45:13.960,1.445365,1.4471049,1.4451699,1.4469199,813,0.14063916,9
2011-08-24 11:43:13.246,1.4456551,1.4456551,1.4441099,1.444155,749,0.118703544,11
2011-08-24 12:17:52.711,1.4438801,1.44591,1.4438801,1.4458649,757,0.17808248,12
2011-08-24 12:46:08.847,1.447235,1.4472499,1.4451301,1.4452851,615,0.14369296,12
2011-08-24 13:06:14.302,1.444515,1.4447551,1.442925,1.44315,685,0.120111614,13
2011-08-24 14:42:09.848,1.444835,1.44488,1.4418399,1.441875,451,0.20052008,14
2011-08-24 14:49:42.206,1.44187,1.441975,1.4400549,1.4402549,409,0.11282666,14
2011-08-24 15:14:28.370,1.441365,1.4414101,1.43939,1.4395599,525,0.12206368,15
2011-08-25 06:52:45.433,1.4425299,1.44392,1.4421,1.44392,616,0.10928056,6
2011-08-25 07:03:02.431,1.4439499,1.4456799,1.4435351,1.44556,490,0.1264583,7
2011-08-25 08:47:41.926,1.445715,1.4460349,1.4441199,1.44414,761,0.12685794,8
2011-08-25 10:00:08.344,1.44134,1.4428849,1.4411,1.4427049,607,0.11130337,10
2011-08-25 10:24:34.648,1.44304,1.444725,1.44304,1.444305,633,0.106060155,10
2011-08-25 11:55:29.987,1.444345,1.44467,1.4430201,1.4430201,687,0.10680787,11
2011-08-25 13:08:21.260,1.4405551,1.4435849,1.4400849,1.443115,347,0.1574317,13
2011-08-25 13:45:50.906,1.4437749,1.4437749,1.4416649,1.4416649,486,0.13137776,13
2011-08-25 14:22:22.763,1.43958,1.44014,1.4372251,1.4372549,360,0.14783373,14
2011-08-25 15:09:41.386,1.4351051,1.4369199,1.434435,1.4368751,463,0.11069527,15
2011-08-26 13:34:08.628,1.4421401,1.44432,1.4420099,1.44432,517,0.14540163,13
2011-08-26 14:04:23.505,1.44318,1.44318,1.43959,1.44087,344,0.1495012,14
2011-08-26 14:10:07.765,1.440855,1.44102,1.4372001,1.437515,315,0.21423765,14
2011-08-26 14:15:24.015,1.437505,1.43859,1.435605,1.43573,311,0.11280303,14
2011-08-26 14:20:36.301,1.435735,1.4389999,1.43537,1.4389999,350,0.20488651,14
2011-08-26 14:26:26.547,1.4390099,1.439595,1.4359901,1.43629,343,0.15558556,14
2011-08-26 14:43:17.816,1.434015,1.4368949,1.433305,1.436075,340,0.12053572,14
2011-08-26 15:01:50.540,1.436125,1.43819,1.435935,1.43794,433,0.10768165,15
2011-08-26 15:09:04.550,1.4379251,1.4404249,1.437175,1.4404249,429,0.16598332,15
2011-08-26 15:29:34.460,1.441515,1.4437251,1.44135,1.4437051,468,0.13604052,15
2011-08-26 15:45:15.376,1.444085,1.447465,1.444085,1.447465,347,0.23198141,15
2011-08-26 16:18:59.159,1.4468551,1.44924,1.4467299,1.44838,517,0.12035905,16
2011-08-26 16:44:04.831,1.44963,1.449785,1.4475601,1.44772,585,0.14839032,16
2011-08-29 01:08:44.223,1.44682,1.448405,1.4466751,1.4481649,1121,0.1125656,1
2011-08-29 04:58:13.147,1.449415,1.4512501,1.4493799,1.45094,1003,0.12323832,4
2011-08-29 05:14:57.251,1.4509051,1.4542401,1.4504249,1.45346,587,0.19002022,5
2011-08-29 09:57:15.170,1.44995,1.4516101,1.4496851,1.4516101,776,0.12760226,9
2011-08-29 12:31:30.351,1.44935,1.4523549,1.44935,1.451735,597,0.1651056,12
2011-08-29 14:16:28.505,1.4528999,1.4546349,1.45274,1.454555,534,0.111946076,14
2011-08-29 15:29:03.369,1.4523499,1.4523499,1.45041,1.45041,657,0.13660441,15
2011-08-30 05:59:22.726,1.452925,1.4530351,1.45018,1.45018,750,0.2125346,5
2011-08-30 06:50:59.115,1.448395,1.4500301,1.4483399,1.4497399,596,0.10757876,6
2011-08-30 07:48:41.610,1.44913,1.4491849,1.44724,1.4475999,591,0.114284694,7
2011-08-30 08:18:18.488,1.4468601,1.447365,1.4447999,1.44526,532,0.118420355,8
2011-08-30 08:44:08.917,1.4452851,1.4453549,1.443135,1.443135,569,0.1651225,8
2011-08-30 09:11:01.905,1.4427199,1.4432149,1.4403701,1.44116,430,0.11479551,9
2011-08-30 09:58:59.750,1.4418349,1.44186,1.4403801,1.440455,718,0.11217707,9
2011-08-30 18:00:04.518,1.4422,1.444135,1.4422,1.444,623,0.12000699,18
2011-08-30 19:54:11.912,1.44574,1.445835,1.44415,1.444335,1738,0.13313903,19
2011-08-31 00:01:12.314,1.444265,1.4442699,1.44249,1.44259,1333,0.14484224,0
2011-08-31 06:34:34.154,1.44505,1.44507,1.4428,1.44296,744,0.16237845,6
2011-08-31 07:50:27.971,1.44379,1.446775,1.443665,1.446415,579,0.18920451,7
2011-08-31 08:16:03.076,1.4451251,1.445265,1.4431751,1.443505,548,0.11622139,8
2011-08-31 11:48:06.852,1.445735,1.445785,1.444015,1.444305,1067,0.1156397,11
2011-08-31 14:03:27.814,1.443675,1.4437649,1.440835,1.4408801,433,0.18816109,14
2011-08-31 17:45:08.706,1.4397149,1.4397149,1.436975,1.4377301,552,0.14504747,17
2011-09-01 06:23:58.202,1.4358051,1.437285,1.435725,1.4372251,753,0.116099104,6
2011-09-01 07:01:40.272,1.4360399,1.4360399,1.4329,1.433285,438,0.17975762,7
2011-09-01 09:02:50.857,1.4298451,1.4298451,1.4265201,1.426945,470,0.20026341,9
2011-09-01 11:51:40.397,1.4284301,1.4284799,1.4266751,1.42698,791,0.112145744,11
2011-09-01 12:04:52.449,1.42701,1.428685,1.4268451,1.42857,779,0.1257979,12
2011-09-01 12:40:47.217,1.4277301,1.429625,1.4277301,1.42962,733,0.13945429,12
2011-09-01 14:04:57.222,1.4300699,1.43014,1.427475,1.42793,382,0.12920989,14
2011-09-01 14:11:20.054,1.427885,1.428215,1.423625,1.42416,355,0.22692151,14
2011-09-01 15:47:55.065,1.4266851,1.4284,1.4266801,1.4283199,745,0.123154566,15
2011-09-02 02:24:51.430,1.4275451,1.427675,1.425945,1.42609,1174,0.1281712,2
2011-09-02 05:31:56.435,1.42642,1.4265699,1.4242849,1.4242849,839,0.1755366,5
2011-09-02 07:12:53.977,1.42302,1.4232299,1.4211199,1.4212401,427,0.10828589,7
2011-09-02 08:31:41.429,1.42332,1.425005,1.4231999,1.4249,548,0.11634684,8
2011-09-02 12:29:08.956,1.426045,1.42664,1.423965,1.423965,342,0.15303652,12
2011-09-02 12:41:07.204,1.4251449,1.4286051,1.4251449,1.4270899,378,0.12252193,12
2011-09-02 12:47:26.958,1.427065,1.427295,1.424845,1.424845,477,0.14049263,12
2011-09-02 12:55:24.540,1.42483,1.42679,1.4240849,1.4267399,464,0.11647281,12
2011-09-02 13:11:23.775,1.42588,1.42617,1.4229901,1.4235699,488,0.15240267,13
2011-09-02 13:41:51.150,1.421015,1.4230449,1.4202449,1.4228151,420,0.11063406,13
2011-09-02 15:18:27.447,1.420845,1.42349,1.420845,1.42275,534,0.13296722,15
2011-09-02 15:27:22.356,1.422755,1.422755,1.421145,1.42115,705,0.1150966,15
2011-09-02 20:16:04.002,1.4192951,1.421075,1.4159,1.41673,175782,0.12860942,20
2011-09-05 09:41:21.282,1.41435,1.4143751,1.4127951,1.41293,891,0.117068954,9
2011-09-05 11:15:29.412,1.41312,1.4131501,1.4115951,1.4117949,787,0.11649549,11
2011-09-05 12:46:04.150,1.4126,1.4126,1.41014,1.4103401,717,0.17699891,12
2011-09-05 12:58:01.856,1.4103551,1.412255,1.410285,1.41225,767,0.15302567,12
2011-09-05 13:45:53.372,1.4098451,1.41037,1.406605,1.4068401,450,0.1976416,13
2011-09-05 14:56:29.575,1.4079549,1.411765,1.40781,1.4105949,421,0.1781256,14
2011-09-05 16:55:44.715,1.41131,1.4116349,1.40926,1.409325,818,0.11066655,16
2011-09-06 05:37:59.040,1.4061999,1.40623,1.4043701,1.40458,733,0.123598166,5
2011-09-06 06:03:25.823,1.405165,1.406755,1.4051349,1.406755,740,0.11817763,6
2011-09-06 06:42:17.591,1.406645,1.40855,1.40657,1.40839,646,0.1284283,6
2011-09-06 07:58:14.095,1.41096,1.416765,1.41082,1.416765,417,0.4497645,7
2011-09-06 08:05:11.389,1.416775,1.4226251,1.416775,1.4223349,304,0.4199078,8
2011-09-06 08:15:19.001,1.42221,1.42222,1.4177799,1.41786,318,0.25556442,8
2011-09-06 08:26:36.430,1.419665,1.419755,1.41663,1.41695,394,0.16797829,8
2011-09-06 08:48:42.861,1.416405,1.41868,1.416405,1.41838,480,0.12457892,8
2011-09-06 09:05:39.743,1.4182401,1.420975,1.4180901,1.420815,538,0.17545855,9
2011-09-06 09:37:46.411,1.421025,1.4214051,1.418345,1.4186001,543,0.15741414,9
2011-09-06 11:02:03.744,1.41858,1.4187751,1.416165,1.41678,613,0.12901571,11
2011-09-06 11:21:59.137,1.416395,1.41663,1.414055,1.4142599,552,0.14320897,11
2011-09-06 11:50:26.756,1.413125,1.4135151,1.41091,1.411185,576,0.12887643,11
2011-09-06 12:09:24.592,1.4112,1.4112201,1.4085,1.4085,497,0.16793203,12
2011-09-06 12:17:42.452,1.408495,1.40857,1.40588,1.406425,433,0.1277723,12
2011-09-06 12:42:02.128,1.40744,1.407665,1.4034901,1.4034901,377,0.2829354,12
2011-09-06 13:50:13.484,1.40466,1.4074299,1.40466,1.4072001,459,0.16665624,13
2011-09-06 14:11:18.309,1.4084699,1.4086001,1.4063799,1.4063799,474,0.13269353,14
2011-09-06 15:03:44.432,1.403775,1.4038949,1.3996949,1.4003849,371,0.21201187,15
2011-09-06 15:09:56.020,1.4003949,1.4005649,1.39743,1.39785,352,0.15116197,15
2011-09-06 15:30:52.600,1.399795,1.4019301,1.3996251,1.40186,450,0.115009226,15
2011-09-06 17:38:39.782,1.3982899,1.400455,1.3982251,1.4002099,888,0.14266732,17
2011-09-06 18:24:57.870,1.4015601,1.4015901,1.3998449,1.399895,1049,0.12017551,18
2011-09-07 05:02:45.627,1.404455,1.40675,1.4044499,1.4064901,963,0.1594203,5
2011-09-07 06:20:48.528,1.4057751,1.40793,1.40574,1.4073551,578,0.113748714,6
2011-09-07 07:59:51.503,1.408185,1.41064,1.408185,1.410635,506,0.16066794,7
2011-09-07 08:29:06.225,1.40874,1.41074,1.408445,1.4105699,516,0.114000954,8
2011-09-07 08:37:43.371,1.4105649,1.41062,1.4084051,1.408515,570,0.13816044,8
2011-09-07 09:27:51.739,1.4075351,1.40767,1.40523,1.40524,517,0.14697978,9
2011-09-07 09:53:53.737,1.4047949,1.4078951,1.4047949,1.4078951,571,0.20990524,9
2011-09-07 10:03:25.642,1.40792,1.407995,1.4054201,1.4054201,656,0.17253692,10
2011-09-07 10:14:21.948,1.40541,1.40541,1.40257,1.4026151,524,0.19870502,10
2011-09-07 10:23:06.529,1.4026301,1.40535,1.402585,1.4047,586,0.1446012,10
2011-09-07 10:44:55.833,1.4046049,1.4062951,1.4045451,1.406075,671,0.107855655,10
2011-09-07 11:46:01.008,1.4066949,1.4068,1.40502,1.4050751,766,0.11946545,11
2011-09-07 11:58:48.029,1.4050951,1.40511,1.40295,1.403455,662,0.113648005,11
2011-09-07 12:33:45.224,1.4028599,1.406175,1.4023249,1.405745,516,0.17640713,12
2011-09-07 13:14:22.830,1.40518,1.405355,1.402015,1.4022751,638,0.22356784,13
2011-09-07 13:48:26.707,1.40342,1.405385,1.4033899,1.40536,467,0.1176445,13
2011-09-07 15:02:39.819,1.4037299,1.40711,1.4037299,1.406425,499,0.17925785,15
2011-09-07 15:29:46.205,1.4070449,1.40727,1.4052451,1.405535,664,0.10838981,15
2011-09-07 16:10:21.906,1.404535,1.40586,1.404495,1.4058299,1033,0.106140554,16
2011-09-07 18:02:21.316,1.40748,1.4096501,1.40715,1.40958,749,0.14216311,18
2011-09-07 18:33:57.550,1.4084301,1.4103451,1.408155,1.40993,1086,0.111701,18
2011-09-07 21:39:52.340,1.40967,1.409845,1.4077799,1.40793,2769,0.13092932,21
2011-09-08 10:26:31.546,1.4061949,1.4061999,1.40413,1.40436,501,0.12854518,10
2011-09-08 12:27:41.763,1.404405,1.40539,1.4024,1.4024,436,0.13292395,12
2011-09-08 12:34:58.042,1.40239,1.40239,1.3988049,1.39989,330,0.16643387,12
2011-09-08 12:47:11.563,1.3986349,1.39886,1.39553,1.39639,402,0.14589629,12
2011-09-08 13:18:36.083,1.39766,1.40063,1.3975501,1.3994751,456,0.11513043,13
2011-09-08 13:34:41.914,1.39866,1.4014349,1.39866,1.40095,406,0.13695212,13
2011-09-08 13:56:42.665,1.399405,1.399405,1.39697,1.397205,447,0.13778454,13
2011-09-08 14:29:15.854,1.398265,1.4015601,1.3980501,1.40078,450,0.15356787,14
2011-09-08 15:23:18.293,1.39942,1.399605,1.3975201,1.39783,573,0.11119633,15
2011-09-08 15:44:00.424,1.397735,1.3979499,1.3943751,1.3944399,472,0.22656743,15
2011-09-08 16:36:50.870,1.3940251,1.39416,1.39115,1.3916199,633,0.16741902,16
2011-09-08 16:47:24.065,1.391655,1.3934801,1.39152,1.393275,728,0.11351866,16
2011-09-08 17:38:27.442,1.39146,1.3917351,1.38902,1.3898001,547,0.10633391,17
2011-09-08 17:57:15.643,1.3900299,1.390305,1.388165,1.38818,678,0.13434102,17
2011-09-08 18:08:35.110,1.38819,1.3907399,1.3875799,1.390275,646,0.1490896,18
2011-09-08 23:11:25.021,1.3907001,1.39146,1.3884349,1.3886399,889,0.1484045,23
2011-09-08 23:26:18.524,1.3886299,1.39184,1.3886299,1.3917451,855,0.19717503,23
2011-09-08 23:40:34.295,1.3917501,1.3917501,1.3896749,1.3896849,822,0.14226821,23
2011-09-08 23:54:22.854,1.3896899,1.39158,1.3889151,1.39142,705,0.11857704,23
2011-09-09 05:54:28.403,1.38918,1.3914051,1.3887551,1.3912301,587,0.14108516,5
2011-09-09 06:04:17.854,1.3912051,1.3914001,1.3882799,1.3885951,680,0.21624558,6
2011-09-09 06:15:38.711,1.3885951,1.3910401,1.3885951,1.39025,621,0.11892197,6
2011-09-09 06:53:54.704,1.3901451,1.3917501,1.389725,1.3917301,707,0.12242192,6
2011-09-09 07:05:42.006,1.39171,1.39171,1.3892801,1.389425,555,0.15515622,7
2011-09-09 07:24:03.397,1.38906,1.38976,1.3863499,1.3866999,480,0.15955836,7
2011-09-09 07:57:53.783,1.3879399,1.3882849,1.38607,1.3861599,443,0.11016186,7
2011-09-09 08:32:15.059,1.387995,1.3882899,1.3851249,1.386055,450,0.129325,8
2011-09-09 09:16:14.792,1.3854101,1.3854101,1.3819449,1.38329,472,0.13484168,9
2011-09-09 09:51:49.683,1.3819449,1.3821299,1.378905,1.379285,492,0.17997983,9
2011-09-09 10:08:17.388,1.379475,1.3815501,1.3791599,1.3815501,561,0.15583009,10
2011-09-09 10:30:17.574,1.381575,1.3817351,1.37947,1.379915,571,0.11959051,10
2011-09-09 12:55:31.096,1.381835,1.381835,1.378175,1.379025,391,0.16858336,12
2011-09-09 13:24:41.368,1.3765299,1.376745,1.37376,1.374605,418,0.11115547,13
2011-09-09 13:44:15.895,1.37111,1.37339,1.3709049,1.3731401,358,0.10821218,13
2011-09-09 13:50:15.546,1.3731201,1.3732951,1.370275,1.3712051,390,0.113161825,13
2011-09-09 16:07:16.247,1.366225,1.366225,1.3641901,1.364485,528,0.12160496,16
2011-09-09 16:16:04.808,1.364475,1.36666,1.36444,1.366205,544,0.11031715,16
2011-09-09 16:25:10.026,1.366215,1.366215,1.363435,1.363435,670,0.20655447,16
2011-09-09 16:46:56.508,1.364785,1.3666451,1.36464,1.3666451,629,0.13111503,16
2011-09-09 17:04:59.333,1.367965,1.3717201,1.36784,1.371345,477,0.2250496,17
2011-09-09 17:21:34.891,1.3703151,1.3703251,1.36797,1.3682499,612,0.15258865,17
2011-09-09 18:16:08.936,1.3680601,1.3680799,1.365835,1.365865,776,0.16551612,18
2011-09-09 18:29:06.338,1.365875,1.367535,1.3654749,1.36737,775,0.10681464,18
2011-09-09 20:58:55.783,1.36576,1.36591,1.355885,1.35605,174466,0.31596282,20
2011-09-11 23:40:24.852,1.361325,1.361325,1.357535,1.357605,1046,0.24459946,23
2011-09-11 23:57:52.098,1.3575699,1.36168,1.357355,1.3614149,455,0.2505282,23
2011-09-12 04:17:21.453,1.35829,1.35835,1.3564501,1.35696,871,0.10723005,4
2011-09-12 04:45:50.973,1.3570149,1.3570349,1.353035,1.353035,510,0.28242958,4
2011-09-12 06:01:22.262,1.3538849,1.3571999,1.353625,1.35713,422,0.21376744,6
2011-09-12 06:15:07.085,1.356705,1.3571,1.35467,1.3546901,404,0.13544789,6
2011-09-12 07:02:22.196,1.35594,1.3584199,1.35515,1.357995,391,0.13586318,7
2011-09-12 07:22:02.885,1.3573251,1.35741,1.35412,1.354285,416,0.19037594,7
2011-09-12 07:35:42.616,1.35524,1.3571451,1.355235,1.357135,402,0.120116055,7
2011-09-12 08:08:58.905,1.3566749,1.35977,1.3566599,1.35937,437,0.18069054,8
2011-09-12 08:39:15.675,1.359345,1.36257,1.359345,1.3615799,459,0.14726953,8
2011-09-12 08:46:56.310,1.36157,1.36162,1.359705,1.3599701,465,0.11346517,8
2011-09-12 09:33:55.628,1.3604801,1.3620751,1.359555,1.3620751,545,0.120723255,9
2011-09-12 09:43:01.356,1.3620651,1.364295,1.3617251,1.36395,459,0.13663544,9
2011-09-12 10:28:35.984,1.3618951,1.3620901,1.359235,1.3592601,490,0.18393636,10
2011-09-12 11:05:15.427,1.360585,1.362745,1.360445,1.362465,431,0.12875232,11
2011-09-12 11:40:23.273,1.3632851,1.36543,1.36327,1.36543,460,0.15161575,11
2011-09-12 11:48:03.667,1.3654549,1.3657651,1.36255,1.363205,401,0.1401958,11
2011-09-12 13:38:56.966,1.3620801,1.3643899,1.3620801,1.3643899,427,0.14931262,13
2011-09-12 13:52:53.493,1.366205,1.3682251,1.36602,1.3680251,365,0.10695172,13
2011-09-12 15:07:39.181,1.36152,1.363455,1.361345,1.36327,493,0.12367521,15
2011-09-12 16:05:48.042,1.364195,1.3643501,1.361975,1.362185,682,0.15022676,16
2011-09-12 16:28:35.161,1.3622451,1.362705,1.36034,1.36034,663,0.15015644,16
2011-09-12 17:12:36.586,1.3601749,1.360295,1.35782,1.35782,768,0.17009369,17
2011-09-12 17:35:37.580,1.357945,1.3580749,1.35625,1.356395,665,0.116365656,17
2011-09-12 17:46:44.062,1.35638,1.3580999,1.3562751,1.3576651,722,0.10750329,17
2011-09-12 18:23:49.182,1.35655,1.3605449,1.3564701,1.360465,774,0.29943472,18
2011-09-12 18:50:44.693,1.360445,1.3605249,1.35776,1.357875,514,0.1787245,18
2011-09-12 18:59:19.674,1.35787,1.3585,1.356255,1.3563149,593,0.11395899,18
2011-09-12 19:20:26.733,1.357185,1.3596749,1.3570399,1.359555,616,0.16938885,19
2011-09-12 19:39:45.765,1.36023,1.3631301,1.36022,1.363035,524,0.18375348,19
2011-09-12 19:48:30.536,1.36302,1.36678,1.362845,1.36538,476,0.15243772,19
2011-09-12 20:07:00.778,1.366215,1.368355,1.3659899,1.368,663,0.1187979,20
2011-09-12 20:18:04.301,1.367995,1.368065,1.365315,1.365865,796,0.14688039,20
2011-09-12 20:31:24.403,1.36586,1.368005,1.36586,1.36789,1219,0.13354507,20
